#Transcript position	Transcript coverage profile
0.0	0.16506002018625623
1.0	0.01630082330791154
2.0	0.010709613937611294
3.0	0.011106417013013539
4.0	0.036639330495755754
5.0	0.045861990700224106
6.0	0.022666102307455773
7.0	0.022813067927286997
8.0	0.025634988367271877
9.0	0.033371201561689254
10.0	0.032297762078111344
11.0	0.03563816120372817
12.0	0.02256697482150035
13.0	0.021914589394929285
14.0	0.013987225242985304
15.0	0.014087813670846267
16.0	0.03764216352544058
17.0	0.011575334480163204
18.0	0.030770832676464122
19.0	0.023599951367078237
20.0	0.017254731072704237
21.0	0.01820120267477484
22.0	0.011357950440042217
23.0	0.00712767604366036
24.0	0.04837784167870619
25.0	0.026159192265747245
26.0	0.025166846903777202
27.0	0.015557963848215055
28.0	0.014542407102139908
29.0	0.036933517513110636
30.0	0.022876587088247247
31.0	0.05269306214853743
32.0	0.021641477507251768
33.0	0.04012624373213848
34.0	0.029835253977251168
35.0	0.05030415830438278
36.0	0.02316665639195639
37.0	0.04522464368989851
38.0	0.0405969559345273
39.0	0.03981131639644809
40.0	0.02563504881809523
41.0	0.01800579429136914
42.0	0.023621214983640844
43.0	0.02610452552158904
44.0	0.020758666655602255
45.0	0.01396028081482916
46.0	0.03187815537043827
47.0	0.013645428721829637
48.0	0.012848103619495944
49.0	0.02353037567838776
50.0	0.01277158177168079
51.0	0.020519179673252425
52.0	0.016580858420225844
53.0	0.011622754043356769
54.0	0.0153758777551663
55.0	0.0197540930555616
56.0	0.024467262647618473
57.0	0.029695137393871234
58.0	0.00820769819189915
59.0	0.025538394141842904
60.0	0.015005082352545947
61.0	0.024497726232482683
62.0	0.011016661400630685
63.0	0.025960549639411103
64.0	0.006074289059598891
65.0	0.00631578947368421
66.0	0.015440593646827927
67.0	0.01298802657707708
68.0	0.011326367624820427
69.0	0.015152982901199045
70.0	0.0109424010682152
71.0	0.03382409439850147
72.0	0.02151578173345163
73.0	0.010291734781438423
74.0	0.008857045876190952
75.0	0.0063794736493694385
76.0	0.03181904694342827
77.0	0.019548967194583086
78.0	0.009966809199903425
79.0	0.03093049000789989
80.0	0.012817376765216716
81.0	0.016308438254463983
82.0	0.019992918487467596
83.0	0.021216848276401336
84.0	0.014999900201637648
85.0	0.01783885666286445
86.0	0.010961738447947782
87.0	0.03787312172988139
88.0	0.025990887991231226
89.0	0.016251278576396234
90.0	0.036466037524336095
91.0	0.027036475169532698
92.0	0.007901676362022705
93.0	0.01887685158610006
94.0	0.024769925994830327
95.0	0.021419692190713168
96.0	0.026199234646004682
97.0	0.03148974751092161
98.0	0.029968666373094324
99.0	0.013053806913293744
